,Season,Round,HomeTeam,AwayTeam
4239,1112,28,U. Leiria,Feirense
4240,1112,28,Beira-Mar,Paços Ferreira
4241,1112,28,V. Setúbal,Nacional
4242,1112,28,Rio Ave,SL Benfica
4243,1112,28,Sporting CP,Académica
4244,1112,29,SL Benfica,U. Leiria
4245,1112,29,Nacional,Gil Vicente
4246,1112,29,Feirense,V. Guimarães
4247,1112,29,Académica,V. Setúbal
4248,1112,29,FC Porto,Sporting CP
4249,1112,29,SC Braga,Beira-Mar
4250,1112,29,Olhanense,Marítimo
4251,1112,29,Paços Ferreira,Rio Ave
4252,1112,30,V. Guimarães,Académica
4253,1112,30,Marítimo,Paços Ferreira
4254,1112,30,Rio Ave,FC Porto
4255,1112,30,Beira-Mar,Olhanense
4256,1112,30,V. Setúbal,SL Benfica
4257,1112,30,Gil Vicente,Feirense
4258,1112,30,U. Leiria,Nacional
4259,1112,30,Sporting CP,SC Braga
4260,1213,1,Olhanense,Estoril
4261,1213,1,Rio Ave,Marítimo
4262,1213,1,SL Benfica,SC Braga
4263,1213,1,Nacional,V. Setúbal
4264,1213,1,Paços Ferreira,Moreirense
4265,1213,1,Gil Vicente,FC Porto
4266,1213,1,V. Guimarães,Sporting CP
4267,1213,1,Beira-Mar,Académica
4268,1213,2,Académica,Olhanense
4269,1213,2,SC Braga,Beira-Mar
4270,1213,2,FC Porto,V. Guimarães
4271,1213,2,Moreirense,Nacional
4272,1213,2,Estoril,Paços Ferreira
4273,1213,2,Marítimo,Gil Vicente
4274,1213,2,V. Setúbal,SL Benfica
4275,1213,2,Sporting CP,Rio Ave
4276,1213,3,V. Guimarães,Estoril
4277,1213,3,Olhanense,FC Porto
4278,1213,3,Gil Vicente,V. Setúbal
4279,1213,3,Beira-Mar,Moreirense
4280,1213,3,Paços Ferreira,SC Braga
4281,1213,3,Rio Ave,Académica
4282,1213,3,SL Benfica,Nacional
4283,1213,3,Marítimo,Sporting CP
4284,1213,4,Moreirense,V. Guimarães
4285,1213,4,FC Porto,Beira-Mar
4286,1213,4,Nacional,Paços Ferreira
4287,1213,4,V. Setúbal,Olhanense
4288,1213,4,SC Braga,Rio Ave
4289,1213,4,Académica,SL Benfica
4290,1213,4,Estoril,Marítimo
4291,1213,4,Sporting CP,Gil Vicente
4292,1213,5,Paços Ferreira,SL Benfica
4293,1213,5,V. Guimarães,SC Braga
4294,1213,5,Sporting CP,Estoril
4295,1213,5,Rio Ave,FC Porto
4296,1213,5,Olhanense,Nacional
4297,1213,5,Gil Vicente,Moreirense
4298,1213,5,Beira-Mar,V. Setúbal
4299,1213,5,Marítimo,Académica
4300,1213,6,SL Benfica,Beira-Mar
4301,1213,6,Nacional,Gil Vicente
4302,1213,6,V. Setúbal,Paços Ferreira
4303,1213,6,SC Braga,Olhanense
4304,1213,6,Estoril,Rio Ave
4305,1213,6,Académica,V. Guimarães
4306,1213,6,FC Porto,Sporting CP
4307,1213,6,Moreirense,Marítimo
4308,1213,7,V. Guimarães,V. Setúbal
4309,1213,7,Beira-Mar,Paços Ferreira
4310,1213,7,Olhanense,Moreirense
4311,1213,7,Gil Vicente,SL Benfica
4312,1213,7,Rio Ave,Nacional
4313,1213,7,Marítimo,SC Braga
4314,1213,7,Estoril,FC Porto
4315,1213,7,Sporting CP,Académica
4316,1213,8,FC Porto,Marítimo
4317,1213,8,SC Braga,Gil Vicente
4318,1213,8,SL Benfica,V. Guimarães
4319,1213,8,Moreirense,Rio Ave
4320,1213,8,Paços Ferreira,Olhanense
4321,1213,8,Nacional,Beira-Mar
4322,1213,8,Académica,Estoril
4323,1213,8,V. Setúbal,Sporting CP
4324,1213,9,Gil Vicente,Paços Ferreira
4325,1213,9,V. Guimarães,Nacional
4326,1213,9,Olhanense,Beira-Mar
4327,1213,9,Estoril,Moreirense
4328,1213,9,FC Porto,Académica
4329,1213,9,Rio Ave,SL Benfica
4330,1213,9,Sporting CP,SC Braga
4331,1213,9,Marítimo,V. Setúbal
4332,1213,10,Beira-Mar,V. Guimarães
4333,1213,10,SL Benfica,Olhanense
4334,1213,10,Nacional,Estoril
4335,1213,10,V. Setúbal,Rio Ave
4336,1213,10,Académica,Gil Vicente
4337,1213,10,SC Braga,FC Porto
4338,1213,10,Moreirense,Sporting CP
4339,1213,10,Paços Ferreira,Marítimo
4340,1213,11,Estoril,V. Setúbal
4341,1213,11,FC Porto,Moreirense
4342,1213,11,Rio Ave,Paços Ferreira
4343,1213,11,Marítimo,Nacional
4344,1213,11,Gil Vicente,Beira-Mar
4345,1213,11,V. Guimarães,Olhanense
4346,1213,11,Académica,SC Braga
4347,1213,11,Sporting CP,SL Benfica
4348,1213,12,Beira-Mar,Rio Ave
4349,1213,12,Olhanense,Gil Vicente
4350,1213,12,Nacional,Sporting CP
4351,1213,12,SL Benfica,Marítimo
4352,1213,12,Moreirense,Académica
4353,1213,12,SC Braga,Estoril
4354,1213,12,Paços Ferreira,V. Guimarães
4355,1213,12,V. Setúbal,FC Porto
4356,1213,13,Gil Vicente,V. Guimarães
4357,1213,13,Rio Ave,Olhanense
4358,1213,13,Sporting CP,Paços Ferreira
4359,1213,13,Académica,V. Setúbal
4360,1213,13,FC Porto,Nacional
4361,1213,13,Marítimo,Beira-Mar
4362,1213,13,SC Braga,Moreirense
4363,1213,13,Estoril,SL Benfica
4364,1213,14,V. Guimarães,Marítimo
4365,1213,14,Nacional,SC Braga
4366,1213,14,Paços Ferreira,Académica
4367,1213,14,Gil Vicente,Rio Ave
4368,1213,14,V. Setúbal,Moreirense
4369,1213,14,Olhanense,Sporting CP
4370,1213,14,SL Benfica,FC Porto
4371,1213,14,Beira-Mar,Estoril
4372,1213,15,Sporting CP,Beira-Mar
4373,1213,15,FC Porto,Paços Ferreira
4374,1213,15,Estoril,Gil Vicente
4375,1213,15,Marítimo,Olhanense
4376,1213,15,SC Braga,V. Setúbal
4377,1213,15,Rio Ave,V. Guimarães
4378,1213,15,Académica,Nacional
4379,1213,15,Moreirense,SL Benfica
4380,1213,16,Académica,Beira-Mar
4381,1213,16,SC Braga,SL Benfica
4382,1213,16,Moreirense,Paços Ferreira
4383,1213,16,V. Setúbal,Nacional
4384,1213,16,Marítimo,Rio Ave
4385,1213,16,Sporting CP,V. Guimarães
4386,1213,16,Estoril,Olhanense
4387,1213,16,FC Porto,Gil Vicente
4388,1213,17,Rio Ave,Sporting CP
4389,1213,17,V. Guimarães,FC Porto
4390,1213,17,Olhanense,Académica
4391,1213,17,Nacional,Moreirense
4392,1213,17,Gil Vicente,Marítimo
4393,1213,17,Beira-Mar,SC Braga
4394,1213,17,SL Benfica,V. Setúbal
4395,1213,17,Paços Ferreira,Estoril
4396,1213,18,Estoril,V. Guimarães
4397,1213,18,V. Setúbal,Gil Vicente
4398,1213,18,Moreirense,Beira-Mar
4399,1213,18,Académica,Rio Ave
4400,1213,18,Sporting CP,Marítimo
4401,1213,18,Nacional,SL Benfica
4402,1213,18,FC Porto,Olhanense
4403,1213,18,SC Braga,Paços Ferreira
4404,1213,19,Beira-Mar,FC Porto
4405,1213,19,Gil Vicente,Sporting CP
4406,1213,19,Marítimo,Estoril
4407,1213,19,Paços Ferreira,Nacional
4408,1213,19,Olhanense,V. Setúbal
4409,1213,19,V. Guimarães,Moreirense
4410,1213,19,SL Benfica,Académica
4411,1213,19,Rio Ave,SC Braga
4412,1213,20,Estoril,Sporting CP
4413,1213,20,V. Setúbal,Beira-Mar
4414,1213,20,SC Braga,V. Guimarães
4415,1213,20,FC Porto,Rio Ave
4416,1213,20,Nacional,Olhanense
4417,1213,20,Moreirense,Gil Vicente
4418,1213,20,SL Benfica,Paços Ferreira
4419,1213,20,Académica,Marítimo
4420,1213,21,Paços Ferreira,V. Setúbal
4421,1213,21,Sporting CP,FC Porto
4422,1213,21,Marítimo,Moreirense
4423,1213,21,Gil Vicente,Nacional
4424,1213,21,Rio Ave,Estoril
4425,1213,21,Beira-Mar,SL Benfica
4426,1213,21,V. Guimarães,Académica
4427,1213,21,Olhanense,SC Braga
4428,1213,22,FC Porto,Estoril
4429,1213,22,SC Braga,Marítimo
4430,1213,22,Académica,Sporting CP
4431,1213,22,Moreirense,Olhanense
4432,1213,22,Nacional,Rio Ave
4433,1213,22,Paços Ferreira,Beira-Mar
4434,1213,22,SL Benfica,Gil Vicente
4435,1213,22,V. Setúbal,V. Guimarães
4436,1213,23,Gil Vicente,SC Braga
4437,1213,23,Olhanense,Paços Ferreira
4438,1213,23,Sporting CP,V. Setúbal
4439,1213,23,Estoril,Académica
4440,1213,23,Beira-Mar,Nacional
4441,1213,23,Rio Ave,Moreirense
4442,1213,23,Marítimo,FC Porto
4443,1213,23,V. Guimarães,SL Benfica
4444,1213,24,Paços Ferreira,Gil Vicente
4445,1213,24,Beira-Mar,Olhanense
4446,1213,24,Moreirense,Estoril
4447,1213,24,V. Setúbal,Marítimo
4448,1213,24,Académica,FC Porto
4449,1213,24,SL Benfica,Rio Ave
4450,1213,24,Nacional,V. Guimarães
4451,1213,24,SC Braga,Sporting CP
4452,1213,25,Marítimo,Paços Ferreira
4453,1213,25,Sporting CP,Moreirense
4454,1213,25,Estoril,Nacional
4455,1213,25,Gil Vicente,Académica
4456,1213,25,Rio Ave,V. Setúbal
4457,1213,25,V. Guimarães,Beira-Mar
4458,1213,25,Olhanense,SL Benfica
4459,1213,25,FC Porto,SC Braga
4460,1213,26,SC Braga,Académica
4461,1213,26,Paços Ferreira,Rio Ave
4462,1213,26,Moreirense,FC Porto
4463,1213,26,Beira-Mar,Gil Vicente
4464,1213,26,Nacional,Marítimo
4465,1213,26,V. Setúbal,Estoril
4466,1213,26,SL Benfica,Sporting CP
4467,1213,26,Olhanense,V. Guimarães
4468,1213,27,Estoril,SC Braga
4469,1213,27,FC Porto,V. Setúbal
4470,1213,27,Gil Vicente,Olhanense
4471,1213,27,V. Guimarães,Paços Ferreira
4472,1213,27,Rio Ave,Beira-Mar
4473,1213,27,Sporting CP,Nacional
4474,1213,27,Académica,Moreirense
4475,1213,27,Marítimo,SL Benfica
4476,1213,28,Moreirense,SC Braga
4477,1213,28,Nacional,FC Porto
4478,1213,28,Beira-Mar,Marítimo
4479,1213,28,Olhanense,Rio Ave
4480,1213,28,V. Setúbal,Académica
4481,1213,28,V. Guimarães,Gil Vicente
4482,1213,28,Paços Ferreira,Sporting CP
4483,1213,28,SL Benfica,Estoril
4484,1213,29,Estoril,Beira-Mar
4485,1213,29,SC Braga,Nacional
4486,1213,29,Moreirense,V. Setúbal
4487,1213,29,Académica,Paços Ferreira
4488,1213,29,Sporting CP,Olhanense
4489,1213,29,Rio Ave,Gil Vicente
4490,1213,29,Marítimo,V. Guimarães
4491,1213,29,FC Porto,SL Benfica
4492,1213,30,Beira-Mar,Sporting CP
4493,1213,30,V. Guimarães,Rio Ave
4494,1213,30,Gil Vicente,Estoril
4495,1213,30,Olhanense,Marítimo
4496,1213,30,Nacional,Académica
4497,1213,30,SL Benfica,Moreirense
4498,1213,30,V. Setúbal,SC Braga
4499,1213,30,Paços Ferreira,FC Porto
4500,1314,1,Paços Ferreira,SC Braga
4501,1314,1,Estoril,Nacional
4502,1314,1,V. Guimarães,Olhanense
4503,1314,1,Sporting CP,Arouca
4504,1314,1,Gil Vicente,Académica
4505,1314,1,Belenenses,Rio Ave
4506,1314,1,Marítimo,SL Benfica
4507,1314,1,V. Setúbal,FC Porto
4508,1314,2,Olhanense,Paços Ferreira
4509,1314,2,Académica,Sporting CP
4510,1314,2,Rio Ave,V. Setúbal
4511,1314,2,Nacional,V. Guimarães
4512,1314,2,SL Benfica,Gil Vicente
4513,1314,2,Arouca,Estoril
4514,1314,2,FC Porto,Marítimo
4515,1314,2,SC Braga,Belenenses
4516,1314,3,V. Guimarães,V. Setúbal
4517,1314,3,Sporting CP,SL Benfica
4518,1314,3,Marítimo,Olhanense
4519,1314,3,Belenenses,Nacional
4520,1314,3,Arouca,Rio Ave
4521,1314,3,Paços Ferreira,FC Porto
4522,1314,3,Gil Vicente,SC Braga
4523,1314,3,Estoril,Académica
4524,1314,4,Rio Ave,V. Guimarães
