,Season,SeasonOrder,Team,Round,TotalPoints,Position
4359,1314,20,Académica,8,8,10
4360,1314,20,Olhanense,8,8,11
4361,1314,20,Belenenses,8,8,12
4362,1314,20,Arouca,8,7,13
4363,1314,20,Marítimo,8,7,14
4364,1314,20,V. Setúbal,8,6,15
4365,1314,20,Paços Ferreira,8,4,16
4366,1314,20,FC Porto,9,23,1
4367,1314,20,SL Benfica,9,20,2
4368,1314,20,Sporting CP,9,20,3
4369,1314,20,Gil Vicente,9,17,4
4370,1314,20,Estoril,9,14,5
4371,1314,20,Nacional,9,14,6
4372,1314,20,V. Guimarães,9,13,7
4373,1314,20,Rio Ave,9,13,8
4374,1314,20,SC Braga,9,12,9
4375,1314,20,Belenenses,9,9,10
4376,1314,20,V. Setúbal,9,9,11
4377,1314,20,Olhanense,9,9,12
4378,1314,20,Académica,9,8,13
4379,1314,20,Arouca,9,8,14
4380,1314,20,Marítimo,9,7,15
4381,1314,20,Paços Ferreira,9,5,16
4382,1314,20,FC Porto,10,24,1
4383,1314,20,SL Benfica,10,23,2
4384,1314,20,Sporting CP,10,23,3
4385,1314,20,Gil Vicente,10,17,4
4386,1314,20,Estoril,10,17,5
4387,1314,20,Nacional,10,15,6
4388,1314,20,V. Guimarães,10,13,7
4389,1314,20,Rio Ave,10,13,8
4390,1314,20,SC Braga,10,12,9
4391,1314,20,V. Setúbal,10,12,10
4392,1314,20,Académica,10,11,11
4393,1314,20,Marítimo,10,10,12
4394,1314,20,Belenenses,10,9,13
4395,1314,20,Olhanense,10,9,14
4396,1314,20,Paços Ferreira,10,8,15
4397,1314,20,Arouca,10,8,16
4398,1314,20,SL Benfica,11,26,1
4399,1314,20,Sporting CP,11,26,2
4400,1314,20,FC Porto,11,24,3
4401,1314,20,Gil Vicente,11,18,4
4402,1314,20,Estoril,11,17,5
4403,1314,20,Nacional,11,16,6
4404,1314,20,V. Guimarães,11,16,7
4405,1314,20,SC Braga,11,15,8
4406,1314,20,Académica,11,14,9
4407,1314,20,Marítimo,11,13,10
4408,1314,20,V. Setúbal,11,13,11
4409,1314,20,Rio Ave,11,13,12
4410,1314,20,Belenenses,11,10,13
4411,1314,20,Olhanense,11,9,14
4412,1314,20,Arouca,11,8,15
4413,1314,20,Paços Ferreira,11,8,16
4414,1314,20,Sporting CP,12,29,1
4415,1314,20,SL Benfica,12,27,2
4416,1314,20,FC Porto,12,27,3
4417,1314,20,Estoril,12,20,4
4418,1314,20,Gil Vicente,12,18,5
4419,1314,20,V. Guimarães,12,17,6
4420,1314,20,Nacional,12,17,7
4421,1314,20,Rio Ave,12,16,8
4422,1314,20,V. Setúbal,12,16,9
4423,1314,20,SC Braga,12,15,10
4424,1314,20,Marítimo,12,14,11
4425,1314,20,Académica,12,14,12
4426,1314,20,Belenenses,12,11,13
4427,1314,20,Arouca,12,9,14
4428,1314,20,Olhanense,12,9,15
4429,1314,20,Paços Ferreira,12,8,16
4430,1314,20,Sporting CP,13,32,1
4431,1314,20,SL Benfica,13,30,2
4432,1314,20,FC Porto,13,30,3
4433,1314,20,Estoril,13,23,4
4434,1314,20,V. Guimarães,13,20,5
4435,1314,20,Nacional,13,20,6
4436,1314,20,SC Braga,13,18,7
4437,1314,20,Gil Vicente,13,18,8
4438,1314,20,V. Setúbal,13,16,9
4439,1314,20,Rio Ave,13,16,10
4440,1314,20,Académica,13,15,11
4441,1314,20,Marítimo,13,15,12
4442,1314,20,Belenenses,13,11,13
4443,1314,20,Arouca,13,9,14
4444,1314,20,Olhanense,13,9,15
4445,1314,20,Paços Ferreira,13,8,16
4446,1314,20,FC Porto,14,33,1
4447,1314,20,SL Benfica,14,33,2
4448,1314,20,Sporting CP,14,33,3
4449,1314,20,Estoril,14,24,4
4450,1314,20,V. Guimarães,14,23,5
4451,1314,20,Nacional,14,21,6
4452,1314,20,SC Braga,14,19,7
4453,1314,20,Gil Vicente,14,18,8
4454,1314,20,Rio Ave,14,17,9
4455,1314,20,Marítimo,14,16,10
4456,1314,20,V. Setúbal,14,16,11
4457,1314,20,Académica,14,15,12
4458,1314,20,Belenenses,14,12,13
4459,1314,20,Arouca,14,12,14
4460,1314,20,Olhanense,14,9,15
4461,1314,20,Paços Ferreira,14,9,16
4462,1314,20,SL Benfica,15,36,1
4463,1314,20,Sporting CP,15,34,2
4464,1314,20,FC Porto,15,33,3
4465,1314,20,Estoril,15,25,4
4466,1314,20,Nacional,15,24,5
4467,1314,20,V. Guimarães,15,23,6
4468,1314,20,SC Braga,15,22,7
4469,1314,20,Rio Ave,15,18,8
4470,1314,20,Académica,15,18,9
4471,1314,20,Gil Vicente,15,18,10
4472,1314,20,Marítimo,15,17,11
4473,1314,20,V. Setúbal,15,16,12
4474,1314,20,Arouca,15,15,13
4475,1314,20,Belenenses,15,12,14
4476,1314,20,Olhanense,15,12,15
4477,1314,20,Paços Ferreira,15,9,16
4478,1314,20,SL Benfica,16,39,1
4479,1314,20,Sporting CP,16,37,2
4480,1314,20,FC Porto,16,36,3
4481,1314,20,V. Guimarães,16,26,4
4482,1314,20,Estoril,16,26,5
4483,1314,20,Nacional,16,25,6
4484,1314,20,SC Braga,16,23,7
4485,1314,20,Académica,16,21,8
4486,1314,20,Rio Ave,16,21,9
4487,1314,20,Gil Vicente,16,18,10
4488,1314,20,Marítimo,16,17,11
4489,1314,20,V. Setúbal,16,16,12
4490,1314,20,Arouca,16,15,13
4491,1314,20,Olhanense,16,12,14
4492,1314,20,Belenenses,16,12,15
4493,1314,20,Paços Ferreira,16,10,16
4494,1314,20,SL Benfica,17,40,1
4495,1314,20,Sporting CP,17,38,2
4496,1314,20,FC Porto,17,36,3
4497,1314,20,Nacional,17,28,4
4498,1314,20,Estoril,17,27,5
4499,1314,20,V. Guimarães,17,26,6
4500,1314,20,SC Braga,17,23,7
4501,1314,20,Académica,17,22,8
4502,1314,20,Rio Ave,17,21,9
4503,1314,20,Marítimo,17,20,10
4504,1314,20,Gil Vicente,17,19,11
4505,1314,20,V. Setúbal,17,19,12
4506,1314,20,Arouca,17,16,13
4507,1314,20,Belenenses,17,15,14
4508,1314,20,Paços Ferreira,17,13,15
4509,1314,20,Olhanense,17,12,16
4510,1314,20,SL Benfica,18,43,1
4511,1314,20,FC Porto,18,39,2
4512,1314,20,Sporting CP,18,38,3
4513,1314,20,Nacional,18,31,4
4514,1314,20,Estoril,18,30,5
4515,1314,20,V. Guimarães,18,26,6
4516,1314,20,SC Braga,18,26,7
4517,1314,20,V. Setúbal,18,22,8
4518,1314,20,Rio Ave,18,22,9
4519,1314,20,Académica,18,22,10
4520,1314,20,Marítimo,18,21,11
4521,1314,20,Gil Vicente,18,19,12
4522,1314,20,Arouca,18,17,13
4523,1314,20,Belenenses,18,15,14
4524,1314,20,Olhanense,18,13,15
4525,1314,20,Paços Ferreira,18,13,16
4526,1314,20,SL Benfica,19,46,1
4527,1314,20,FC Porto,19,42,2
4528,1314,20,Sporting CP,19,41,3
4529,1314,20,Estoril,19,33,4
4530,1314,20,Nacional,19,32,5
4531,1314,20,V. Guimarães,19,29,6
4532,1314,20,SC Braga,19,26,7
4533,1314,20,Marítimo,19,24,8
4534,1314,20,Académica,19,23,9
4535,1314,20,Rio Ave,19,22,10
4536,1314,20,V. Setúbal,19,22,11
4537,1314,20,Gil Vicente,19,19,12
4538,1314,20,Arouca,19,18,13
4539,1314,20,Belenenses,19,16,14
4540,1314,20,Olhanense,19,13,15
4541,1314,20,Paços Ferreira,19,13,16
4542,1314,20,SL Benfica,20,49,1
4543,1314,20,Sporting CP,20,44,2
4544,1314,20,FC Porto,20,42,3
4545,1314,20,Estoril,20,36,4
4546,1314,20,Nacional,20,33,5
4547,1314,20,V. Guimarães,20,29,6
4548,1314,20,SC Braga,20,27,7
4549,1314,20,Marítimo,20,27,8
4550,1314,20,V. Setúbal,20,25,9
4551,1314,20,Académica,20,24,10
4552,1314,20,Rio Ave,20,22,11
4553,1314,20,Arouca,20,19,12
4554,1314,20,Gil Vicente,20,19,13
4555,1314,20,Belenenses,20,16,14
4556,1314,20,Olhanense,20,16,15
4557,1314,20,Paços Ferreira,20,13,16
4558,1314,20,SL Benfica,21,52,1
4559,1314,20,Sporting CP,21,47,2
4560,1314,20,FC Porto,21,43,3
4561,1314,20,Estoril,21,39,4
4562,1314,20,Nacional,21,34,5
4563,1314,20,V. Guimarães,21,30,6
4564,1314,20,SC Braga,21,27,7
4565,1314,20,Marítimo,21,27,8
4566,1314,20,Académica,21,27,9
4567,1314,20,V. Setúbal,21,25,10
4568,1314,20,Rio Ave,21,23,11
4569,1314,20,Gil Vicente,21,22,12
4570,1314,20,Arouca,21,19,13
4571,1314,20,Olhanense,21,16,14
4572,1314,20,Belenenses,21,16,15
4573,1314,20,Paços Ferreira,21,16,16
4574,1314,20,SL Benfica,22,55,1
4575,1314,20,Sporting CP,22,48,2
4576,1314,20,FC Porto,22,46,3
4577,1314,20,Estoril,22,39,4
4578,1314,20,Nacional,22,34,5
4579,1314,20,SC Braga,22,30,6
4580,1314,20,Marítimo,22,30,7
4581,1314,20,V. Guimarães,22,30,8
4582,1314,20,Académica,22,28,9
4583,1314,20,V. Setúbal,22,26,10
4584,1314,20,Gil Vicente,22,25,11
4585,1314,20,Rio Ave,22,24,12
4586,1314,20,Arouca,22,19,13
4587,1314,20,Olhanense,22,17,14
4588,1314,20,Belenenses,22,17,15
4589,1314,20,Paços Ferreira,22,16,16
4590,1314,20,SL Benfica,23,58,1
4591,1314,20,Sporting CP,23,51,2
4592,1314,20,FC Porto,23,46,3
4593,1314,20,Estoril,23,42,4
4594,1314,20,Nacional,23,34,5
4595,1314,20,SC Braga,23,31,6
4596,1314,20,Marítimo,23,30,7
4597,1314,20,V. Guimarães,23,30,8
4598,1314,20,Académica,23,29,9
4599,1314,20,V. Setúbal,23,29,10
4600,1314,20,Rio Ave,23,27,11
4601,1314,20,Gil Vicente,23,25,12
4602,1314,20,Arouca,23,22,13
4603,1314,20,Paços Ferreira,23,19,14
4604,1314,20,Olhanense,23,17,15
4605,1314,20,Belenenses,23,17,16
4606,1314,20,SL Benfica,24,61,1
4607,1314,20,Sporting CP,24,54,2
4608,1314,20,FC Porto,24,49,3
4609,1314,20,Estoril,24,43,4
4610,1314,20,Nacional,24,35,5
4611,1314,20,SC Braga,24,32,6
4612,1314,20,V. Guimarães,24,31,7
4613,1314,20,Marítimo,24,30,8
4614,1314,20,V. Setúbal,24,30,9
4615,1314,20,Académica,24,29,10
4616,1314,20,Rio Ave,24,28,11
4617,1314,20,Gil Vicente,24,26,12
4618,1314,20,Paços Ferreira,24,22,13
4619,1314,20,Arouca,24,22,14
4620,1314,20,Olhanense,24,18,15
4621,1314,20,Belenenses,24,17,16
4622,1314,20,SL Benfica,25,64,1
4623,1314,20,Sporting CP,25,57,2
4624,1314,20,FC Porto,25,49,3
4625,1314,20,Estoril,25,43,4
4626,1314,20,Nacional,25,38,5
4627,1314,20,Académica,25,32,6
4628,1314,20,SC Braga,25,32,7
4629,1314,20,V. Guimarães,25,31,8
4630,1314,20,Rio Ave,25,31,9
4631,1314,20,Marítimo,25,31,10
4632,1314,20,V. Setúbal,25,30,11
4633,1314,20,Gil Vicente,25,27,12
4634,1314,20,Arouca,25,25,13
4635,1314,20,Paços Ferreira,25,23,14
4636,1314,20,Belenenses,25,18,15
4637,1314,20,Olhanense,25,18,16
4638,1314,20,SL Benfica,26,67,1
4639,1314,20,Sporting CP,26,60,2
4640,1314,20,FC Porto,26,52,3
4641,1314,20,Estoril,26,46,4
4642,1314,20,Nacional,26,38,5
4643,1314,20,SC Braga,26,35,6
4644,1314,20,Marítimo,26,34,7
4645,1314,20,V. Setúbal,26,33,8
4646,1314,20,Académica,26,32,9
4647,1314,20,V. Guimarães,26,31,10
4648,1314,20,Rio Ave,26,31,11
4649,1314,20,Gil Vicente,26,27,12
4650,1314,20,Arouca,26,25,13
4651,1314,20,Paços Ferreira,26,23,14
4652,1314,20,Belenenses,26,21,15
4653,1314,20,Olhanense,26,18,16
4654,1314,20,SL Benfica,27,70,1
4655,1314,20,Sporting CP,27,63,2
4656,1314,20,FC Porto,27,55,3
4657,1314,20,Estoril,27,49,4
4658,1314,20,Nacional,27,41,5
4659,1314,20,SC Braga,27,35,6
4660,1314,20,V. Setúbal,27,34,7
4661,1314,20,Marítimo,27,34,8
4662,1314,20,Académica,27,33,9
4663,1314,20,V. Guimarães,27,31,10
4664,1314,20,Rio Ave,27,31,11
4665,1314,20,Gil Vicente,27,27,12
4666,1314,20,Arouca,27,25,13
4667,1314,20,Belenenses,27,24,14
4668,1314,20,Paços Ferreira,27,23,15
4669,1314,20,Olhanense,27,21,16
4670,1314,20,SL Benfica,28,73,1
4671,1314,20,Sporting CP,28,66,2
4672,1314,20,FC Porto,28,58,3
4673,1314,20,Estoril,28,50,4
4674,1314,20,Nacional,28,44,5
4675,1314,20,Marítimo,28,37,6
4676,1314,20,SC Braga,28,36,7
4677,1314,20,V. Setúbal,28,35,8
4678,1314,20,Académica,28,33,9
4679,1314,20,V. Guimarães,28,31,10
4680,1314,20,Rio Ave,28,31,11
4681,1314,20,Arouca,28,28,12
4682,1314,20,Gil Vicente,28,28,13
4683,1314,20,Belenenses,28,24,14
4684,1314,20,Paços Ferreira,28,23,15
4685,1314,20,Olhanense,28,21,16
4686,1314,20,SL Benfica,29,74,1
4687,1314,20,Sporting CP,29,67,2
4688,1314,20,FC Porto,29,58,3
4689,1314,20,Estoril,29,51,4
4690,1314,20,Nacional,29,45,5
4691,1314,20,Marítimo,29,38,6
4692,1314,20,SC Braga,29,37,7
4693,1314,20,V. Setúbal,29,36,8
4694,1314,20,Académica,29,34,9
4695,1314,20,V. Guimarães,29,32,10
4696,1314,20,Rio Ave,29,32,11
4697,1314,20,Arouca,29,31,12
4698,1314,20,Gil Vicente,29,28,13
4699,1314,20,Belenenses,29,25,14
4700,1314,20,Olhanense,29,24,15
4701,1314,20,Paços Ferreira,29,24,16
4702,1314,20,SL Benfica,30,74,1
4703,1314,20,Sporting CP,30,67,2
4704,1314,20,FC Porto,30,61,3
4705,1314,20,Estoril,30,54,4
4706,1314,20,Nacional,30,45,5
4707,1314,20,Marítimo,30,41,6
4708,1314,20,V. Setúbal,30,39,7
4709,1314,20,SC Braga,30,37,8
4710,1314,20,Académica,30,37,9
4711,1314,20,V. Guimarães,30,35,10
4712,1314,20,Rio Ave,30,32,11
4713,1314,20,Arouca,30,31,12
4714,1314,20,Gil Vicente,30,31,13
4715,1314,20,Belenenses,30,28,14
4716,1314,20,Paços Ferreira,30,24,15
4717,1314,20,Olhanense,30,24,16
4718,1213,19,Olhanense,1,3,1
4719,1213,19,Marítimo,1,3,2
4720,1213,19,SL Benfica,1,1,3
4721,1213,19,SC Braga,1,1,4
4722,1213,19,Gil Vicente,1,1,5
4723,1213,19,FC Porto,1,1,6
4724,1213,19,V. Guimarães,1,1,7
4725,1213,19,Sporting CP,1,1,8
4726,1213,19,Nacional,1,1,9
4727,1213,19,V. Setúbal,1,1,10
4728,1213,19,Paços Ferreira,1,1,11
4729,1213,19,Moreirense,1,1,12
4730,1213,19,Beira-Mar,1,1,13
4731,1213,19,Académica,1,1,14
4732,1213,19,Estoril,1,0,15
4733,1213,19,Rio Ave,1,0,16
4734,1213,19,Olhanense,2,4,1
4735,1213,19,FC Porto,2,4,2
4736,1213,19,SC Braga,2,4,3
4737,1213,19,Marítimo,2,4,4
4738,1213,19,Moreirense,2,4,5
4739,1213,19,SL Benfica,2,4,6
4740,1213,19,Rio Ave,2,3,7
4741,1213,19,Académica,2,2,8
4742,1213,19,Paços Ferreira,2,2,9
4743,1213,19,Gil Vicente,2,2,10
4744,1213,19,V. Guimarães,2,1,11
4745,1213,19,Beira-Mar,2,1,12
4746,1213,19,Estoril,2,1,13
4747,1213,19,Nacional,2,1,14
4748,1213,19,V. Setúbal,2,1,15
4749,1213,19,Sporting CP,2,1,16
4750,1213,19,FC Porto,3,7,1
4751,1213,19,SL Benfica,3,7,2
4752,1213,19,Moreirense,3,5,3
4753,1213,19,Paços Ferreira,3,5,4
4754,1213,19,Marítimo,3,5,5
4755,1213,19,Olhanense,3,4,6
4756,1213,19,SC Braga,3,4,7
4757,1213,19,Rio Ave,3,4,8
4758,1213,19,Gil Vicente,3,3,9
4759,1213,19,Académica,3,3,10
4760,1213,19,V. Guimarães,3,2,11
4761,1213,19,Estoril,3,2,12
4762,1213,19,Beira-Mar,3,2,13
4763,1213,19,V. Setúbal,3,2,14
4764,1213,19,Sporting CP,3,2,15
4765,1213,19,Nacional,3,1,16
4766,1213,19,FC Porto,4,10,1
4767,1213,19,SL Benfica,4,8,2
4768,1213,19,SC Braga,4,7,3
4769,1213,19,Paços Ferreira,4,6,4
4770,1213,19,Moreirense,4,5,5
4771,1213,19,V. Guimarães,4,5,6
4772,1213,19,V. Setúbal,4,5,7
4773,1213,19,Estoril,4,5,8
4774,1213,19,Marítimo,4,5,9
4775,1213,19,Sporting CP,4,5,10
4776,1213,19,Académica,4,4,11
4777,1213,19,Olhanense,4,4,12
4778,1213,19,Rio Ave,4,4,13
4779,1213,19,Gil Vicente,4,3,14
4780,1213,19,Beira-Mar,4,2,15
4781,1213,19,Nacional,4,2,16
4782,1213,19,SL Benfica,5,11,1
4783,1213,19,FC Porto,5,11,2
4784,1213,19,SC Braga,5,10,3
4785,1213,19,Académica,5,7,4
4786,1213,19,Paços Ferreira,5,6,5
4787,1213,19,Sporting CP,5,6,6
4788,1213,19,Estoril,5,6,7
4789,1213,19,V. Setúbal,5,6,8
4790,1213,19,Gil Vicente,5,6,9
4791,1213,19,V. Guimarães,5,5,10
4792,1213,19,Rio Ave,5,5,11
4793,1213,19,Moreirense,5,5,12
4794,1213,19,Marítimo,5,5,13
4795,1213,19,Nacional,5,5,14
4796,1213,19,Olhanense,5,4,15
4797,1213,19,Beira-Mar,5,3,16
4798,1213,19,SL Benfica,6,14,1
4799,1213,19,FC Porto,6,14,2
4800,1213,19,SC Braga,6,11,3
4801,1213,19,Gil Vicente,6,9,4
4802,1213,19,V. Guimarães,6,8,5
4803,1213,19,Rio Ave,6,8,6
4804,1213,19,Marítimo,6,8,7
4805,1213,19,Académica,6,7,8
4806,1213,19,V. Setúbal,6,7,9
4807,1213,19,Paços Ferreira,6,7,10
4808,1213,19,Estoril,6,6,11
4809,1213,19,Sporting CP,6,6,12
4810,1213,19,Nacional,6,5,13
4811,1213,19,Olhanense,6,5,14
4812,1213,19,Moreirense,6,5,15
4813,1213,19,Beira-Mar,6,3,16
4814,1213,19,SL Benfica,7,17,1
4815,1213,19,FC Porto,7,17,2
4816,1213,19,SC Braga,7,14,3
4817,1213,19,V. Guimarães,7,11,4
4818,1213,19,Rio Ave,7,11,5
4819,1213,19,Paços Ferreira,7,10,6
4820,1213,19,Gil Vicente,7,9,7
4821,1213,19,Marítimo,7,8,8
4822,1213,19,Académica,7,8,9
4823,1213,19,V. Setúbal,7,7,10
4824,1213,19,Sporting CP,7,7,11
4825,1213,19,Olhanense,7,6,12
4826,1213,19,Moreirense,7,6,13
4827,1213,19,Estoril,7,6,14
4828,1213,19,Nacional,7,5,15
4829,1213,19,Beira-Mar,7,3,16
4830,1213,19,FC Porto,8,20,1
4831,1213,19,SL Benfica,8,20,2
4832,1213,19,SC Braga,8,17,3
4833,1213,19,Rio Ave,8,14,4
4834,1213,19,V. Guimarães,8,11,5
4835,1213,19,Paços Ferreira,8,11,6
4836,1213,19,V. Setúbal,8,10,7
4837,1213,19,Gil Vicente,8,9,8
4838,1213,19,Estoril,8,9,9
4839,1213,19,Marítimo,8,8,10
4840,1213,19,Académica,8,8,11
4841,1213,19,Olhanense,8,7,12
4842,1213,19,Sporting CP,8,7,13
4843,1213,19,Moreirense,8,6,14
4844,1213,19,Beira-Mar,8,6,15
4845,1213,19,Nacional,8,5,16
4846,1213,19,FC Porto,9,23,1
4847,1213,19,SL Benfica,9,23,2
4848,1213,19,SC Braga,9,17,3
4849,1213,19,Paços Ferreira,9,14,4
4850,1213,19,Rio Ave,9,14,5
4851,1213,19,Estoril,9,12,6
4852,1213,19,V. Guimarães,9,11,7
4853,1213,19,V. Setúbal,9,11,8
4854,1213,19,Olhanense,9,10,9
4855,1213,19,Sporting CP,9,10,10
4856,1213,19,Gil Vicente,9,9,11
4857,1213,19,Marítimo,9,9,12
4858,1213,19,Nacional,9,8,13
4859,1213,19,Académica,9,8,14
4860,1213,19,Moreirense,9,6,15
4861,1213,19,Beira-Mar,9,6,16
4862,1213,19,SL Benfica,10,26,1
4863,1213,19,FC Porto,10,26,2
4864,1213,19,Rio Ave,10,17,3
4865,1213,19,SC Braga,10,17,4
4866,1213,19,Paços Ferreira,10,15,5
4867,1213,19,V. Guimarães,10,12,6
4868,1213,19,Estoril,10,12,7
4869,1213,19,Nacional,10,11,8
4870,1213,19,V. Setúbal,10,11,9
4871,1213,19,Sporting CP,10,11,10
4872,1213,19,Olhanense,10,10,11
4873,1213,19,Gil Vicente,10,10,12
4874,1213,19,Marítimo,10,10,13
4875,1213,19,Académica,10,9,14
4876,1213,19,Beira-Mar,10,7,15
4877,1213,19,Moreirense,10,7,16
4878,1213,19,FC Porto,11,29,1
4879,1213,19,SL Benfica,11,29,2
4880,1213,19,SC Braga,11,20,3
4881,1213,19,Rio Ave,11,18,4
4882,1213,19,Paços Ferreira,11,16,5
4883,1213,19,Estoril,11,15,6
4884,1213,19,V. Guimarães,11,15,7
4885,1213,19,Marítimo,11,13,8
4886,1213,19,V. Setúbal,11,11,9
4887,1213,19,Nacional,11,11,10
4888,1213,19,Sporting CP,11,11,11
4889,1213,19,Gil Vicente,11,10,12
4890,1213,19,Beira-Mar,11,10,13
4891,1213,19,Olhanense,11,10,14
4892,1213,19,Académica,11,9,15
4893,1213,19,Moreirense,11,7,16
4894,1213,19,SL Benfica,12,32,1
4895,1213,19,FC Porto,12,32,2
4896,1213,19,SC Braga,12,23,3
4897,1213,19,Paços Ferreira,12,19,4
4898,1213,19,Rio Ave,12,18,5
4899,1213,19,V. Guimarães,12,15,6
4900,1213,19,Estoril,12,15,7
4901,1213,19,Beira-Mar,12,13,8
4902,1213,19,Marítimo,12,13,9
4903,1213,19,Nacional,12,12,10
4904,1213,19,Sporting CP,12,12,11
4905,1213,19,Olhanense,12,11,12
4906,1213,19,Gil Vicente,12,11,13
4907,1213,19,V. Setúbal,12,11,14
4908,1213,19,Académica,12,10,15
4909,1213,19,Moreirense,12,8,16
4910,1213,19,FC Porto,13,35,1
4911,1213,19,SL Benfica,13,35,2
4912,1213,19,SC Braga,13,26,3
4913,1213,19,Paços Ferreira,13,22,4
4914,1213,19,Rio Ave,13,18,5
4915,1213,19,V. Guimarães,13,16,6
4916,1213,19,Estoril,13,15,7
4917,1213,19,Olhanense,13,14,8
4918,1213,19,Marítimo,13,14,9
4919,1213,19,Beira-Mar,13,14,10
4920,1213,19,Académica,13,13,11
4921,1213,19,Gil Vicente,13,12,12
4922,1213,19,Nacional,13,12,13
4923,1213,19,Sporting CP,13,12,14
4924,1213,19,V. Setúbal,13,11,15
4925,1213,19,Moreirense,13,8,16
4926,1213,19,SL Benfica,14,36,1
4927,1213,19,FC Porto,14,36,2
4928,1213,19,SC Braga,14,26,3
4929,1213,19,Paços Ferreira,14,25,4
4930,1213,19,Rio Ave,14,21,5
4931,1213,19,Estoril,14,18,6
4932,1213,19,V. Guimarães,14,17,7
4933,1213,19,Marítimo,14,15,8
4934,1213,19,Nacional,14,15,9
4935,1213,19,Sporting CP,14,15,10
4936,1213,19,Olhanense,14,14,11
4937,1213,19,V. Setúbal,14,14,12
4938,1213,19,Beira-Mar,14,14,13
4939,1213,19,Académica,14,13,14
4940,1213,19,Gil Vicente,14,12,15
4941,1213,19,Moreirense,14,8,16
4942,1213,19,FC Porto,15,39,1
4943,1213,19,SL Benfica,15,39,2
4944,1213,19,SC Braga,15,29,3
4945,1213,19,Paços Ferreira,15,25,4
4946,1213,19,Rio Ave,15,21,5
4947,1213,19,V. Guimarães,15,20,6
4948,1213,19,Sporting CP,15,18,7
4949,1213,19,Estoril,15,18,8
4950,1213,19,Marítimo,15,18,9
4951,1213,19,Académica,15,16,10
4952,1213,19,Gil Vicente,15,15,11
4953,1213,19,Nacional,15,15,12
4954,1213,19,Beira-Mar,15,14,13
4955,1213,19,Olhanense,15,14,14
4956,1213,19,V. Setúbal,15,14,15
4957,1213,19,Moreirense,15,8,16
4958,1213,19,SL Benfica,16,42,1
4959,1213,19,FC Porto,16,42,2
4960,1213,19,SC Braga,16,29,3
4961,1213,19,Paços Ferreira,16,28,4
4962,1213,19,Rio Ave,16,22,5
4963,1213,19,V. Guimarães,16,21,6
4964,1213,19,Académica,16,19,7
4965,1213,19,Estoril,16,19,8
4966,1213,19,Marítimo,16,19,9
4967,1213,19,Sporting CP,16,19,10
4968,1213,19,Nacional,16,18,11
4969,1213,19,Olhanense,16,15,12
4970,1213,19,Gil Vicente,16,15,13
4971,1213,19,Beira-Mar,16,14,14
4972,1213,19,V. Setúbal,16,14,15
4973,1213,19,Moreirense,16,8,16
4974,1213,19,FC Porto,17,45,1
4975,1213,19,SL Benfica,17,45,2
4976,1213,19,Paços Ferreira,17,31,3
4977,1213,19,SC Braga,17,30,4
4978,1213,19,Rio Ave,17,25,5
4979,1213,19,V. Guimarães,17,21,6
4980,1213,19,Académica,17,20,7
4981,1213,19,Sporting CP,17,19,8
4982,1213,19,Marítimo,17,19,9
4983,1213,19,Estoril,17,19,10
4984,1213,19,Gil Vicente,17,18,11
4985,1213,19,Nacional,17,18,12
4986,1213,19,Olhanense,17,16,13
4987,1213,19,Beira-Mar,17,15,14
4988,1213,19,V. Setúbal,17,14,15
4989,1213,19,Moreirense,17,11,16
4990,1213,19,SL Benfica,18,46,1
4991,1213,19,FC Porto,18,46,2
4992,1213,19,Paços Ferreira,18,34,3
4993,1213,19,SC Braga,18,30,4
4994,1213,19,Rio Ave,18,28,5
4995,1213,19,Estoril,18,22,6
4996,1213,19,Marítimo,18,22,7
4997,1213,19,V. Guimarães,18,21,8
4998,1213,19,Académica,18,20,9
4999,1213,19,Nacional,18,19,10
5000,1213,19,Sporting CP,18,19,11
5001,1213,19,Gil Vicente,18,18,12
5002,1213,19,Olhanense,18,17,13
5003,1213,19,V. Setúbal,18,17,14
5004,1213,19,Beira-Mar,18,15,15
5005,1213,19,Moreirense,18,14,16
5006,1213,19,FC Porto,19,49,1
5007,1213,19,SL Benfica,19,49,2
5008,1213,19,Paços Ferreira,19,35,3
5009,1213,19,SC Braga,19,31,4
5010,1213,19,Rio Ave,19,29,5
5011,1213,19,Marítimo,19,25,6
5012,1213,19,V. Guimarães,19,24,7
5013,1213,19,Sporting CP,19,22,8
5014,1213,19,Estoril,19,22,9
5015,1213,19,Académica,19,20,10
5016,1213,19,V. Setúbal,19,20,11
5017,1213,19,Nacional,19,20,12
5018,1213,19,Gil Vicente,19,18,13
5019,1213,19,Olhanense,19,17,14
5020,1213,19,Beira-Mar,19,15,15
5021,1213,19,Moreirense,19,14,16
5022,1213,19,FC Porto,20,52,1
5023,1213,19,SL Benfica,20,52,2
5024,1213,19,Paços Ferreira,20,35,3
5025,1213,19,SC Braga,20,34,4
5026,1213,19,Rio Ave,20,29,5
5027,1213,19,Marítimo,20,28,6
5028,1213,19,Estoril,20,25,7
5029,1213,19,V. Guimarães,20,24,8
5030,1213,19,V. Setúbal,20,23,9
5031,1213,19,Nacional,20,23,10
5032,1213,19,Sporting CP,20,22,11
5033,1213,19,Académica,20,20,12
5034,1213,19,Gil Vicente,20,19,13
5035,1213,19,Olhanense,20,17,14
5036,1213,19,Beira-Mar,20,15,15
5037,1213,19,Moreirense,20,15,16
5038,1213,19,SL Benfica,21,55,1
