,Season,SeasonOrder,Round,Date,Match,B365H,B365D,B365A
3564,0607,13,1,2006-08-27,Naval 2 - 0 E. Amadora,2.25,3.2,2.8
3565,0607,13,1,2006-08-28,V. Setúbal 1 - 1 Académica,1.72,3.3,4.2
3566,0607,13,2,2006-08-09,Desp. Aves 0 - 1 SC Braga,2.5,3.25,2.1
3567,0607,13,2,2006-09-09,Boavista 3 - 0 SL Benfica,2.8,3.1,2.3
3568,0607,13,2,2006-09-09,Nacional 0 - 1 Sporting CP,3.0,3.25,2.1
3569,0607,13,2,2006-10-09,Académica 1 - 2 Naval,2.0,3.25,3.25
3570,0607,13,2,2006-10-09,Belenenses 2 - 0 V. Setúbal,2.2,3.2,2.87
3571,0607,13,2,2006-10-09,E. Amadora 0 - 3 FC Porto,5.0,3.4,1.61
3572,0607,13,2,2006-10-09,Paços Ferreira 2 - 1 Marítimo,2.2,3.1,3.0
3573,0607,13,2,2006-11-09,U. Leiria 2 - 2 Beira-Mar,1.72,3.3,4.2
3574,0607,13,3,2006-09-16,Sporting CP 0 - 1 Paços Ferreira,1.28,4.5,9.0
3575,0607,13,3,2006-09-17,Académica 1 - 1 Belenenses,2.25,3.2,2.8
3576,0607,13,3,2006-09-17,Beira-Mar 2 - 0 E. Amadora,2.2,3.2,2.87
3577,0607,13,3,2006-09-17,SL Benfica 1 - 0 Nacional,1.4,4.0,6.5
3578,0607,13,3,2006-09-17,Marítimo 0 - 0 Desp. Aves,1.61,3.4,5.0
3579,0607,13,3,2006-09-17,Naval 0 - 2 FC Porto,5.5,3.4,1.57
3580,0607,13,3,2006-09-18,SC Braga 0 - 1 U. Leiria,1.53,3.5,5.5
3581,0607,13,3,2006-09-19,V. Setúbal 1 - 0 Boavista,2.7,3.2,2.3
3582,0607,13,4,2006-09-22,Paços Ferreira 1 - 1 SL Benfica,3.25,3.25,2.0
3583,0607,13,4,2006-09-22,FC Porto 3 - 0 Beira-Mar,1.22,5.5,9.0
3584,0607,13,4,2006-09-23,Desp. Aves 0 - 2 Sporting CP,4.2,3.4,1.72
3585,0607,13,4,2006-09-23,Belenenses 0 - 0 Naval,2.1,3.1,3.1
3586,0607,13,4,2006-09-23,E. Amadora 0 - 0 SC Braga,3.0,3.25,2.1
3587,0607,13,4,2006-09-24,Boavista 2 - 2 Académica,1.57,3.4,5.5
3588,0607,13,4,2006-09-24,Nacional 1 - 0 V. Setúbal,1.83,3.25,3.75
3589,0607,13,4,2006-09-25,U. Leiria 1 - 0 Marítimo,2.1,3.25,3.0
3590,0607,13,5,2006-09-29,Naval 2 - 1 Beira-Mar,2.0,3.1,3.4
3591,0607,13,5,2006-09-30,Belenenses 0 - 2 Boavista,2.7,3.1,2.37
3592,0607,13,5,2006-01-10,Académica 1 - 3 Nacional,2.37,3.2,2.62
3593,0607,13,5,2006-01-10,SL Benfica 4 - 1 Desp. Aves,1.25,5.0,9.0
3594,0607,13,5,2006-01-10,Marítimo 2 - 1 E. Amadora,1.72,3.25,4.33
3595,0607,13,5,2006-02-10,V. Setúbal 1 - 1 Paços Ferreira,2.2,3.2,2.87
3596,0607,13,5,2006-02-10,SC Braga 2 - 1 FC Porto,3.2,3.1,2.1
3597,0607,13,5,2006-02-10,Sporting CP 2 - 0 U. Leiria,1.36,4.0,7.5
3598,0607,13,6,2006-10-13,Beira-Mar 0 - 3 SC Braga,3.4,3.0,2.05
3599,0607,13,6,2006-10-14,U. Leiria 0 - 4 SL Benfica,3.4,3.2,1.95
3600,0607,13,6,2006-10-14,FC Porto 3 - 0 Marítimo,1.28,4.33,9.5
3601,0607,13,6,2006-10-15,Desp. Aves 1 - 2 V. Setúbal,2.37,3.0,2.8
3602,0607,13,6,2006-10-15,E. Amadora 0 - 1 Sporting CP,5.75,3.5,1.53
3603,0607,13,6,2006-10-15,Nacional 2 - 1 Belenenses,1.8,3.5,3.6
3604,0607,13,6,2006-10-15,Paços Ferreira 1 - 1 Académica,1.85,3.4,3.1
3605,0607,13,6,2006-10-16,Boavista 0 - 1 Naval,1.72,3.4,4.2
3606,0607,13,7,2006-10-20,Belenenses 2 - 0 Paços Ferreira,2.05,3.2,3.3
3607,0607,13,7,2006-10-21,Boavista 0 - 4 Nacional,1.95,3.3,3.25
3608,0607,13,7,2006-10-22,Académica 2 - 0 Desp. Aves,1.85,3.25,3.75
3609,0607,13,7,2006-10-22,SL Benfica 3 - 1 E. Amadora,1.22,5.0,10.0
3610,0607,13,7,2006-10-22,Marítimo 2 - 1 Beira-Mar,1.66,3.3,4.5
3611,0607,13,7,2006-10-22,V. Setúbal 1 - 2 U. Leiria,2.1,3.2,3.1
3612,0607,13,7,2006-10-22,Sporting CP 1 - 1 FC Porto,2.37,3.0,2.8
3613,0607,13,7,2006-10-23,Naval 1 - 1 SC Braga,2.75,3.2,2.3
3614,0607,13,8,2006-10-27,Beira-Mar 3 - 3 Sporting CP,6.0,3.8,1.45
3615,0607,13,8,2006-10-28,U. Leiria 2 - 0 Académica,1.95,3.3,3.4
3616,0607,13,8,2006-10-28,FC Porto 3 - 2 SL Benfica,1.9,3.3,4.0
3617,0607,13,8,2006-10-29,Desp. Aves 0 - 1 Belenenses,2.37,3.2,2.7
3618,0607,13,8,2006-10-29,E. Amadora 1 - 0 V. Setúbal,2.45,3.2,2.55
3619,0607,13,8,2006-10-29,Nacional 1 - 1 Naval,1.83,3.25,3.8
3620,0607,13,8,2006-10-29,SC Braga 1 - 4 Marítimo,1.6,3.5,5.0
3621,0607,13,8,2006-10-30,Paços Ferreira 2 - 0 Boavista,2.3,3.25,2.62
3622,0607,13,9,2006-03-11,Belenenses 0 - 1 U. Leiria,2.1,3.2,3.1
3623,0607,13,9,2006-04-11,Boavista 2 - 1 Desp. Aves,1.45,3.5,7.0
3624,0607,13,9,2006-05-11,Académica 2 - 0 E. Amadora,1.8,3.25,4.0
3625,0607,13,9,2006-05-11,SL Benfica 3 - 0 Beira-Mar,1.22,5.0,10.0
3626,0607,13,9,2006-05-11,Nacional 5 - 1 Paços Ferreira,1.72,3.25,4.33
3627,0607,13,9,2006-05-11,Naval 0 - 1 Marítimo,2.05,3.25,3.1
3628,0607,13,9,2006-06-11,V. Setúbal 0 - 3 FC Porto,6.5,3.4,1.5
3629,0607,13,9,2006-06-11,Sporting CP 3 - 0 SC Braga,1.45,3.75,6.0
3630,0607,13,10,2006-11-17,Beira-Mar 1 - 1 V. Setúbal,2.0,3.2,3.3
3631,0607,13,10,2006-11-18,FC Porto 2 - 1 Académica,1.2,5.0,10.0
3632,0607,13,10,2006-11-18,SC Braga 3 - 1 SL Benfica,3.0,3.1,2.1
